text,label
少年娘，则国娘。救救孩子，请让我们的孩子成为男人！,0
中国人的素质，真的没救了？,0
提醒！ 新农合农村里这三类人不用交钱，有你吗？,0
刀锋 | 美国这届总统太坏！80后90后们可能要过苦日子,0
悦天使法人刘玉龙被放了，悦花越有下月开网？是谣言！！！,0
美律师脸书讽亚裔事件继续发酵 部分在美华人缺教养 乱坐乱吃惹人侧目,0
关于严禁在家中使用冰箱的通知,0
7117亿！国家红头文件已下！莆田人真的要赚翻了！,0
倪.萍大姐终于走了！,1
【突发】安溪尚卿今天上午惊现63斤大蟒蛇，足以吞下一名儿童，现场实拍,0
12岁少女出殡，全村人痛哭流涕,0
【团团课堂】滴滴敲警钟，女孩需自保,0
姚明病逝！娱乐圈众星默哀，六小龄童发文悼念！,1
许久不见，《中餐厅2》里赵薇的画风咋成这样了...,0
廊坊一村民惊人发现……胆小者误入！,0
阳信首例私藏共享单车事件，工作人员和警方仅用2个小时破案,0
宜宾女子：继父骚扰我，拿我的内裤干这种龌龊事，我该怎么办？,0
为何《沙海》三叔公司估值30亿，《鬼吹灯》天下霸唱只埋头写书,0
战争之路上的最后一次刹车｜大象公会,0
这个官方回应，把全国网民都惊呆了,0
宋小宝离开了我们，令人心酸，全场落泪!!!,1
​又一个名人离世了,0
滴滴“杀手司机”：被阉割的韭菜不在乎多杀个人,0
北京协和医院2019年护理类应届毕业生招聘公告（大专起）,0
英国首次曝光圆明园被烧毁前的照片，美的轰动世界了！,0
济南人当心！新碰瓷手段又来了！有人赔了8万！车旁出现这个东西一定警惕！,0
哈尔滨天价鱼老板反击了，所有人竟无言以对,0
微博曝央视主持人朱军性骚扰实习生,1
黄磊二婚，除了新娘都变了!,1
赵丽颖停工被曝怀孕三月 孕相首度曝光 孩子爹果然是他！,1
各平台主播屡遭封杀，这背后的真相可能是这个原因！,0
袁丽曝光养小鬼？张柏芝供古曼童抢娃，陈宝莲遭反噬自杀,1
【乐活蒙城】警报！蒙特利尔今日将有超强雷暴！住这种房子的华人要千万当心了！,0
今天，洛阳某小区的真实一幕被曝光！90%的洛阳人都在强烈谴责！,0
上午12:20分，县医院发生一幕，都看看吧...,0
今天上午，发生大街上的一幕，邵东人都在看！,0
公益捐赠！旧衣服、旧书包千万不要扔！大凉山深处的孩子与老人们需要它！,0
惊爆：新化可能停电４天，全县基本皆停！,0
2009年巨蟒强奸女子吓傻众人，用嘴撕开衣服后不停蠕动，太极端,0
"中国开始偿到道德伦丧的恶果,展会场面惨不忍睹",1
倪萍大姐l终于走了！,1
王思聪：奶茶妹妹就是无胸无脑“睡二代”刘强东怒怼：你爸不欠钱了啊,1
中日20年对比：诺贝尔奖的惨败和娱乐至死的荒唐,0
美国警方宣布，刘强东被诬陷！报案女子涉嫌诬陷罪，已被警方收押!,0
"黑龙江再出新型疫情导致14名病患, 有网友声称是生化武器遗留的?",0
忘掉范冰冰！今天，这张照片再次让国人怒不可言！,0
某爷“偷税”未完又摊上新官司！聘请刑法大律师不知能否无恙！,0
中央动真格了！几千万中小企业老板迎来命运大转折！,0
紧急通知：夫妇双双身亡！正大量上市，千万不能隔夜吃！,0
无良村官恶霸共产党的败类,0
倪 萍 大 姐 终 于 走 了,1
没想到你是这样的张国立,0
买牛鞭的刘强东被曝和如果离婚只能分到1块5的奶茶妹妹早已分居，还蜜汁迷恋网红脸女大学生？,1
就在刚刚，NBA最后一位大牌下家即将确定！此人为了忠诚，连2500万都不要了...,0
南方人真的打不过北方人吗？,0
焦点|恶心！双汇王中王火腿肠中吃出“卫生纸”,0
那盆被骂了30天的植物，终于死了——语言到底有多恐怖的能量？,0
【八卦说】李宇春被铁T强吻？因为撩汉被骂的女星？F预知自己会被带走？哄金主投资的女星？,0
云联惠众生相，你还欠着多少钱？,0
92岁老人被逼自杀，我为你雪中送炭，你却要我家破人亡！,0
徐州暴雨7死18伤，出动10台歼-20战斗机救援！,1
（执行）安溪长坑多套别墅被拆，原因竟是....,0
给事情一个逻辑，给历史一个交代,0
为什么你的孩子不懂得心疼你？答案令人深思！,0
吃得饱会致命？王陇德院士：10个“网球原则”让你少生病！,0
反腐倡廉！肇庆五名医院院长从贪污受贿到落马全过程！触目惊心！,0
黄子韬diss吴亦凡？Tfboys快本合体？胡彦斌郑爽事件解读？杨超越要演戏？于正张萌互相炒作？,1
重要提醒！她用一招，吓退了企图不轨的滴滴司机,0
“割过双眼皮”的10位明星，马思纯美出新高度，罗志祥像换了一个人,0
从天朝上国到特色中国,0
今天有人被打了！南阳钓鱼台壹号这是啥情况？谁被谁打了？,0
范爷落幕，令人唏嘘！,0
让山西上百名警察围捕的首富：挖镇党委书记祖坟，2000万帮县长升官，当众扇县委书记耳光，杀人却无事？,0
警惕！汉奸勾结境外势力的阴谋,0
新地，又发生车祸！摩托车PK大车，摩托车头粉碎...,0
“歪”彩票买不得！西充县交警大队挡获2名涉嫌销售六合彩犯罪嫌疑人,0
神反转！刘强东被诬陷，报案女子涉嫌诬陷罪，已被警方收押!,0
国家下狠手了，一人失信祸及全家，欠钱必还的时代到来！,0
‘铁娘子’李湘与‘马栏坡坡姐’谢娜的——芒果一姐保卫战！,1
黑客技术：中国是如何利用微型芯片入侵美国公司的,1
杨幂证实已离婚独自带娃！刘恺威终于正面回应！,1
集体下跪，昨天轰动了整个宁夏！,0
"马蓉再次开撕范冰冰，曝出“17位干爹”, 网友：惹不起 惹不起",0
新化，请小心环保误国害民,0
中国这个被誉为“世界最大”的火车站，耗资130亿元！,0
当红男明星发飙，让经纪人作陪换资源,0
▶日本重达40吨最大“金身观音菩萨像”被台风吹倒！,0
B圈大事件｜徐明星被堵进派出所！,0
别被媒体“骗”了：在非洲原来是这样的！,0
桃源漳江街道96户贫困户今年将圆安居宜居梦,0
啥？！国产食盐添加剂“堪比砒霜”？！新西兰食盐里又添加了啥？！,0
警方权威发布｜佩戴大金链子的你是黑恶势力的第一种表现形式!,0
“娘炮”误国？？对不起，你性别歧视的嘴脸更丑恶！,0
求转发救命，孙家官庄无法无天，恶意拆迁！老百姓没有活路了！,0
朴槿惠迎来一个不好消息!,0
为什么我要骂小崔？,0
晒娃遭怼，妈妈怒了：孩子优秀，我在自己朋友圈晒晒怎么了？,0
范冰冰监狱被扇耳光视频曝光,1
范冰冰道歉了，这或是她最大的麻烦！（深度）,0
有复合迹象？董洁获《新舞林大会》冠军，潘粤明追忆过去惹人遐想,0
不幸消息，两位中国名将逝世！媒体一次次反应冷淡......,0
公安110，原来还可以视频报警！自我保护的必备神器！,0
"特朗普直呼: 让华人“滚出”美国, 中国表示欢迎“回家”！",0
被停播的重案六组是我唯一喜欢警察题材的电视剧,0
从数据中发现真实的谎言，清华大学教授的研究发现,0
广东靓女小心！央视曝光：百元胶原蛋白，成本竟是2毛钱！,0
忘掉范冰冰，今天，这张图片再次让国人怒不可言！,0
水浒传中他不是梁山好汉，为什么却能让武松行跪拜之礼？,0
范冰冰坐牢？给小崔递刀的人是谁？,1
"毕福剑私生活遭扒, 混乱程度让人直言: 不敢相信!",1
《猎毒人》续集定档？最大的坏人不是吴家，而是他？网友：太烧脑,0
刚发生！藤县富吉起火！,0
【消防安全整治】尚湖镇高标准、严要求，持续推进“331”专项整治行动！,0
震惊：萨达姆竟然没死: 交往30年情妇曝惊人真相！,1
"让沈腾吓得腿软的10个亿, 去掉特效后, 10个亿的真实面目曝光",0
� 宝強妻子馬蓉这照片，敢看吗?,0
心动的信号第六期 | 直男都喜欢什么样的女生？从刘泽煊回归看各人guan xi,0
20岁女孩凶杀案更多细节曝光！4年53起强奸案，谁给了滴滴猖狂的特权？,0
上班族需要注意啦，9月起你的工资或将发生重大变化！,0
选出你心目中的最佳球员！,0
【创城、创卫】三鑫社区开展废弃物品换绿植活动,0
扎心！2018年合肥最辛酸的十大职业，快来看看你上榜了吗？,0
今日聚焦：最新！瑞典检方认定“出炉”，中国大使奋起“还击”...,0
生态环境被损害怎么赔偿？遂昌这项创新举措了解一下,0
斗门这条村的村官涉黑惹麻烦了！已经被正式被通报！,0
中国老教师考察美国后信仰崩塌：我们比贪污腐败更可怕,0
对分裂祖国的丑恶行径该出手时就出手——由央视女记者在英国会议上霸气掌掴无耻港独想到的,0
超甜的古人撩妹情话，太有才了！万有引力，我，有你~,0
【曝光】悦天使继续忽悠会员！原正宇跑路后，现在的正宇拼命投诉本公众号！,0
惊恐细微！又是携程，母女洗澡浴室竟在美国被导游放置隐形摄像头偷拍！,0
独家揭秘1995年轰动北京的330公交灵异事件……,0
新开一条、优化三条，这四条公交线路如何走向，您的意见很重要，快看将经过哪儿?,0
范冰冰濑嘢细节全曝光，除咗罚10个亿还要被...,1
兰考政坛：三个书记倒下去,0
"张柏芝大婚：我终于成了别人的女人, 谢霆锋已成为过去式！",1
扩散：她用一招，吓退了企图不轨的滴滴司机！,0
女子门诊遭医生强奸，感觉有东西塞进下体以为是检查......,0
迷奸性侵！女孩们努力学习保护自己，禽兽们却永远学不会善良！（内附自救贴士，发给你身边的女孩子）,0
赵丽颖凌晨公布恋情，男友是他，何炅：总算盼到你的成家了！,1
老王退休金4400元，今年养老金普调5%，涨了220元，一高兴吃小笼包子去,0
西安：“我要你狗命！”,0
中国专家与美国代表团的讨论与激辩（全文）,0
汝城为什么会失败（1）：汝城到底有多穷？贫困度量指标的选择与实证分析,0
7117亿！国家红头文件已下！莆田人真的要赚翻了！,0
警方提醒：90%的区块链都是庞氏骗局！3大套路全揭秘，不要再受骗了！,0
别让讨伐“娘炮”，成为审美的暴政,0
【贪心】利通早市商店门口因摊位起纠纷，亲戚间大打出手！,0
辞职交警!爆`出贪 污惊人内幕！99%车主都不知道！速看,0
失踪1640天，马航MH370客机主体终于找到？大批专家启程前往该国,1
"伊能静深夜发文: 再爱也进不去秦昊的内心, 无奈只好自己退让!",0
最高检宣布：村长镇长县长全部清查！重点收拾农村苍蝇！,0
新型传销 已经坑害无数人（传销名单曝光）,0
"刘强东0元保释真相！花200万美元和解？在美天天学生陪伴，""皇帝""般生活曝光！",1
贵州落马副县长染上艾滋病，全县女干部、女老师都往医院跑！,0
王思聪告白首富之女马曼琳，两人已正式交往！他终于不再爱网红！,1
华人偷技术回中国，油水榨干后被一脚踢走！,0
心疼！网传高铁座霸男在社科院工作 中科院躺枪了,0
范冰冰监狱挨打视频,1
"王思聪放弃网红, 一心追求马化腾女儿。",1
揭秘：天津14路末班车“鬼叫车”事件,0
国务院大督察，金融受害人统计 No.9,0
火光冲天，瑞典全国性难民暴动正在燃烧！,0
忘掉范冰冰，今天，这张图片再次让国人怒不可言！,0
小八卦！,0
2岁男童被狗咬掉睾丸：狗患，其实是人禍,0
李雨桐再撕薛之谦，出轨人妻，染指闺蜜，害自己损失460万，还放言要弄死自己！,1
“玉林兴业龙安 某烧烤摊爆炸造成7死18伤”真的吗？,0
【聚焦】重磅！中央将制定计划生育补助国家基础标准,0
孙杨回应领奖服：这是小事情，不会影响我和嫩模约会！,1
刘强东在美国“强奸大学生”被捕！王思聪却说他“没谈好价格”！,1
诗诗高调宣布怀孕，已满三个月，奇隆打脸前妻马雅舒！,1
张翰复合？再次公布恋情：傻丫头 兑现我们的约定！郑爽霸气回应,1
关于滨州检察院悦天使案件结案消息真伪！只盼九月悦归来！,0
医学泰斗被撞身亡，要求性感女送餐员拿命来赔偿！,1
刘恺威机场暴打杨幂！大幂幂抹泪心酸离场，小糯米该何去何从,1
85度C摊上大事了！竟然给蔡英文定制大礼包，这种店你还会去吗？,0
重磅！美国警方最新报告：刘强东以涉嫌一级强奸重罪被捕！酒店消费32瓶红酒，被性侵女生被灌醉,1
